1,0.0002373709633415101,3.2,1.859163578813024,0.0002544977290509608,3,4.507034144862795,0.0005573710594917738,2,36.33802276324186
0.5,0.0004741409875353202,3.16235294117647,0.6608204778857998,0.0008332021282860855,3.1,1.323935283024885,0.001418216388572061,3.133333333333333,0.26290232907892
0.25,0.0006297842267896268,3.146800518393943,0.1657714853069424,1.472300911865063e-05,3.131176470588235,0.3315574025695497,0.0002659155728572613,3.14156862745098,0.0007647757511045905
0.125,1.532394826635065e-05,3.142894729591689,0.04144636639660981,1.111737423245047e-05,3.138988494491089,0.08289295863128951,5.228170584990223e-05,3.141592502458707,4.810651888288867e-06
0.0625,1.141784380630049e-05,3.14191817430856,0.01036164629411586,9.314556789350397e-06,3.140941612041391,0.02072329611729038,1.442253954480061e-05,3.141592651224822,7.527937548427748e-08
0.03125,6.610330624700281e-06,3.141674033796337,0.00259041242827123,7.211269772400307e-06,3.141429893174974,0.005180824911629667,1.17183133801505e-05,3.141592653552837,1.176367022385388e-09
0.015625,9.615026363200409e-06,3.141612998641847,0.0006476031203766619,7.211269772400307e-06,3.141551963485655,0.001295206241700422,1.592488741405068e-05,3.141592653589216,1.83624023609827e-11
0.0078125,1.021596551090044e-05,3.141597739852815,0.0001619007803450759,7.812208920100333e-06,3.141582481063751,0.0003238015606618802,2.073240059565088e-05,3.141592653589783,3.251233674384928e-13
0.00390625,5.40845232930023e-06,3.141593925155547,4.047519502972578e-05,7.211269772400307e-06,3.141590110458288,8.095038998877257e-05,2.133333974335091e-05,3.141592653589794,1.41357985842823e-14
0.001953125,6.009391477000256e-06,3.141592971481231,1.01187987326938e-05,1.41220699709506e-05,3.141592017806909,2.023759773396777e-05,2.674179207265114e-05,3.141592653589792,4.240739575284689e-14
0.0009765625,1.261972210170054e-05,3.141592733062653,2.529699683173449e-06,1.65258265617507e-05,3.14159249464407,5.059399493569086e-06,3.665728800970156e-05,3.141592653589794,2.82715971685646e-14
0.00048828125,1.892958315255081e-05,3.141592673458007,6.324248854538659e-07,1.712676570945073e-05,3.141592613853367,1.264849728500336e-06,2.944601823730126e-05,3.141592653589792,2.82715971685646e-14
0.000244140625,3.154930525425135e-05,3.141592658556845,1.581061648202721e-07,2.704226164650115e-05,3.141592643655681,3.162125982207174e-07,5.889203647460251e-05,3.141592653589791,8.481479150569378e-14
0.0001220703125,5.16807667022022e-05,3.141592654831557,3.95265765445645e-08,4.537090565135193e-05,3.141592651106243,7.905384574325961e-08,0.0002938592432253125,3.141592653589791,8.481479150569378e-14
6.103515625e-05,9.554932448430407e-05,3.141592653900224,9.88133314857227e-09,8.803758513805374e-05,3.141592652968902,1.976357098825393e-08,9.164322002425391e-05,3.141592653589795,7.067899292141149e-14
3.0517578125e-05,0.0001703662483729573,3.141592653667405,2.470471111179264e-09,0.0001727700049637574,3.141592653434566,4.941027037150034e-09,0.0001898967706732081,3.141592653589783,3.109875688542106e-13
1.52587890625e-05,0.0003545540971430151,3.141592653609177,6.169993366067537e-10,0.0003434367229105646,3.141592653551004,1.234705463142721e-09,0.0002911550170606624,3.141592653589793,0
7.62939453125e-06,0.0006925823677242795,3.141592653594633,1.540660687700928e-10,0.0006814649934918291,3.141592653580099,3.085844830948826e-10,0.0007127138291722304,3.141592653589775,5.654319433712919e-13
3.814697265625e-06,0.001312150629003006,3.141592653591073,4.075350731848586e-11,0.001353915899768158,3.141592653587356,7.759139842912553e-11,0.001679925387395422,3.141592653589794,2.82715971685646e-14
1.9073486328125e-06,0.002620695623119812,3.14159265359011,1.007882439059328e-11,0.002706930390814765,3.141592653589254,1.716085948131871e-11,0.003260094876272639,3.141592653589788,1.554937844271053e-13
9.5367431640625e-07,0.005228471054564073,3.141592653589789,1.272221872585407e-13,0.005371194102142829,3.141592653589697,3.053332494204976e-12,0.007163495110158155,3.141592653589806,4.099381589441866e-13
4.76837158203125e-07,0.01044131769128795,3.141592653589806,4.099381589441866e-13,0.01090764646990317,3.141592653589785,2.544443745170813e-13,0.01446130011982727,3.141592653589772,6.785183320455502e-13
2.384185791015625e-07,0.02089886073956379,3.14159265358945,1.092697230565022e-11,0.0222374526910656,3.141592653589332,1.468709472906931e-11,0.02978104181214402,3.141592653589824,9.753701023154784e-13
1.192092895507813e-07,0.04185721445474988,3.141592653589365,1.362690983524813e-11,0.04284185324825637,3.141592653590634,2.677320251863067e-11,0.05759460885471816,3.14159265358981,5.371603462027272e-13
5.960464477539063e-08,0.08411705813845878,3.141592653589964,5.428146656364402e-12,0.0870328148830993,3.141592653589626,5.329196066274426e-12,0.1206742897800683,3.141592653589846,1.696295830113876e-12
2.980232238769531e-08,0.1682314120507529,3.14159265359045,2.090684610615352e-11,0.1757707945977974,3.141592653588728,3.389764500510894e-11,0.2374103248556845,3.141592653589844,1.611481038608182e-12
1.490116119384766e-08,0.3389699422257104,3.141592653591014,3.887344610677632e-11,0.3440349578321,3.141592653590173,1.210024358814565e-11,0.4763554482945948,3.141592653589952,5.04648009458878e-12
7.450580596923828e-09,0.6761764285224949,3.141592653589806,3.958023603599044e-13,0.7073080810690948,3.141592653589755,1.22981447683256e-12,1.14225431504355,3.141592653589584,6.672096931781245e-12
3.725290298461914e-09,1.486179301011621,3.141592653589292,1.594518080307043e-11,1.496298214850168,3.141592653589508,9.089318489693516e-12,2.030246469182038,3.141592653589768,7.916047207198087e-13
1.862645149230957e-09,2.713427444410124,3.141592653589428,1.163376223486433e-11,2.75886655665474,3.14159265359061,2.599573359649515e-11,4.103498847999654,3.14159265358979,1.130863886742584e-13
